p,divisor,searchedMersenne,detailedCheck,passedAllTests
138600901,572144519329,True,True,False
138627413,2839921182719,True,True,False
138626357,1511581796729,True,True,False
138626557,4025715215281,True,True,False
138624061,1850631214351,True,True,False
138625153,2583972851921,True,True,False
138627373,3736007702351,True,True,False
138629011,1429542361433,True,True,False
138630077,2590441618823,True,True,False
138631499,1844353462697,True,True,False
138634399,1226637162353,True,True,False
138641303,2078787697183,True,True,False
138640247,2527966263799,True,True,False
138644837,262870610953,True,True,False
138644941,2244938884673,True,True,False
138645503,2721056641879,True,True,False
138645691,508275103207,True,True,False
138647209,3636993586489,True,True,False
138650459,1640789531807,True,True,False
138664103,1734965256737,True,True,False
138666293,2514574557263,True,True,False
138668773,2552337435839,True,True,False
138667349,2113290398761,True,True,False
138667553,1743883146529,True,True,False
138669371,1963835632103,True,True,False
138673021,3992673620633,True,True,False
138675139,957413159657,True,True,False
138675707,2632896973103,True,True,False
138677501,1712667137351,True,True,False
138679493,1349906184863,True,True,False
138683891,1883049871999,True,True,False
138683999,1237338639079,True,True,False
138689413,2213483031481,True,True,False
138690143,1312563513353,True,True,False
138690757,845458854673,True,True,False
138690833,1677604315969,True,True,False
138692503,667943094449,True,True,False
138700103,216649560887,True,True,False
138699173,699043831921,True,True,False
138702583,315409673743,True,True,False
138703373,26522304171569,True,True,False
138705451,1360423063409,True,True,False
138706343,479369121409,True,True,False
138704611,2591279542703,True,True,False
138708293,3013576373719,True,True,False
138710057,3379809248863,True,True,False
138710227,2105343825407,True,True,False
138714413,923283132929,True,True,False
138714419,949084054799,True,True,False
138716203,5652130407439,True,True,False
138720481,2962792033199,True,True,False
138720913,4348068297073,True,True,False
138727411,331003602647,True,True,False
138727529,11058248791649,True,True,False
138731533,1848736408759,True,True,False
138730877,946699504649,True,True,False
138731881,2969972108449,True,True,False
138732001,919793166631,True,True,False
138733409,1283006566433,True,True,False
138737719,864890940247,True,True,False
138738403,5526228068297,True,True,False
138738947,3181006576817,True,True,False
138742651,963706453847,True,True,False
138743417,2521522860559,True,True,False
138747061,654886127921,True,True,False
138747233,3727305667313,True,True,False
138749557,1075309066751,True,True,False
138750523,12772818145289,True,True,False
138751507,2639608669169,True,True,False
138765119,4263974576633,True,True,False
138755789,566123619121,True,True,False
138767977,219808475569,True,True,False
138755557,1238532101783,True,True,False
138768449,1154275958783,True,True,False
138767263,1024657469993,True,True,False
138756119,819216126577,True,True,False
138770111,2557810685953,True,True,False
138767861,881175917351,True,True,False
138768811,1473447235199,True,True,False
138762227,1605201441937,True,True,False
138770143,3179779056703,True,True,False
138758161,2396630956793,True,True,False
138764537,4343885066249,True,True,False
138779911,722765776489,True,True,False
138779873,2592408027641,True,True,False
138782467,3333277292407,True,True,False
138783343,1674559816639,True,True,False
138787151,735294325999,True,True,False
138787021,593730875839,True,True,False
138788659,5565147648583,True,True,False
138798019,885253765183,True,True,False
138798061,9139574720729,True,True,False
138801151,8996535403217,True,True,False
138804173,2000723349623,True,True,False
138807223,958325067593,True,True,False
138808141,1392523270513,True,True,False
138808169,843953667521,True,True,False
138815069,881475688151,True,True,False
138817453,1895691138169,True,True,False
138820421,1370157555271,True,True,False
138828727,1032052756519,True,True,False
138825851,1738377306223,True,True,False
138828499,1222801419193,True,True,False
138841141,1311771100169,True,True,False
138837133,1445849903063,True,True,False
138848389,14706543666103,True,True,False
138848683,1111067161367,True,True,False
138848797,1129396114799,True,True,False
138851719,1661777372993,True,True,False
138857657,329925793033,True,True,False
138857809,1419404523599,True,True,False
138858149,304377062609,True,True,False
138858809,7786924291103,True,True,False
138863227,3124978060409,True,True,False
138864377,1314212463929,True,True,False
138865577,2617060664143,True,True,False
138866017,507416426119,True,True,False
138870073,649911941641,True,True,False
138870769,2052787707359,True,True,False
138870631,2681036402087,True,True,False
138871301,3887285457593,True,True,False
138872641,1959492964511,True,True,False
138872771,987663147353,True,True,False
138874937,618548969399,True,True,False
138877183,1082131009937,True,True,False
138877957,1333228387201,True,True,False
138883783,1232454690343,True,True,False
138885757,639707796743,True,True,False
138886859,1221093264329,True,True,False
138894211,2169249787399,True,True,False
138894271,1035873473119,True,True,False
138894727,2106755219137,True,True,False
138896419,2632364932889,True,True,False
138897331,980059567537,True,True,False
138897589,12827470139329,True,True,False
138899017,1135638362993,True,True,False
138899081,527538709639,True,True,False
138900187,3998380782983,True,True,False
138900859,4372876843039,True,True,False
138900901,3466688687159,True,True,False
138904457,1011224446961,True,True,False
138906247,1531580279423,True,True,False
138906697,285592169033,True,True,False
138906941,2733688598881,True,True,False
138907943,1187940728537,True,True,False
138914459,621225460649,True,True,False
138913961,1537777548271,True,True,False
138910819,926812984369,True,True,False
138913597,1420252615729,True,True,False
138909031,594808470743,True,True,False
138918601,1282496524433,True,True,False
138923417,797976107249,True,True,False
138923563,1948541894639,True,True,False
138924551,400380555983,True,True,False
138925219,2623185985159,True,True,False
138927773,548764703351,True,True,False
138934501,1144542419239,True,True,False
138936877,1626117208409,True,True,False
138937879,869473246783,True,True,False
138940927,2779930067417,True,True,False
138942061,8900906311783,True,True,False
138948181,409897133951,True,True,False
138948473,754490208391,True,True,False
138948703,2916811173377,True,True,False
138950443,715872682337,True,True,False
138953279,1203057489583,True,True,False
138954773,1628549939561,True,True,False
138957281,1107211615009,True,True,False
138959633,437722843951,True,True,False
138960949,650059319423,True,True,False
138965557,1389655570001,True,True,False
138964547,663972605567,True,True,False
138963809,418003137473,True,True,False
138968771,1385240709329,True,True,False
138973097,514756351289,True,True,False
138974219,522821011879,True,True,False
138974513,661518681881,True,True,False
138976283,1181854310633,True,True,False
138983939,616254785527,True,True,False
138984233,1446269928599,True,True,False
138995119,2537772882703,True,True,False
138998263,730574870329,True,True,False
138998879,2325173247913,True,True,False
138451981,10299719770553,True,True,False
138460213,1126235372543,True,True,False
138460811,5500771099409,True,True,False
138465919,929383248329,True,True,False
138464489,2377158347153,True,True,False
138466507,5197478806753,True,True,False
138472549,797601882241,True,True,False
138483929,6124036308239,True,True,False
138491827,1710928030759,True,True,False
138494899,1931172871657,True,True,False
138498233,1316287206433,True,True,False
138504983,2309432086543,True,True,False
138528721,9951626259199,True,True,False
138529291,3017999133727,True,True,False
138515353,2852031118271,True,True,False
138533173,3637049923943,True,True,False
138537991,3123477545087,True,True,False
138549709,2121473144209,True,True,False
138553333,2318551474423,True,True,False
138563699,6308528088073,True,True,False
138571813,2041717092743,True,True,False
138569591,1433640988487,True,True,False
138573823,6182609686969,True,True,False
138576973,2661509343439,True,True,False
138578423,2178729966407,True,True,False
138583631,648848560343,True,True,False
138586927,684342245527,True,True,False
138604027,4802352327497,True,True,False
138615553,4321478480329,True,True,False
138618619,1502903067199,True,True,False
138621841,3726155086081,True,True,False
138623203,4201946529337,True,True,False
138627479,10370444449033,True,True,False
138633871,2774895561937,True,True,False
138634267,3053558364943,True,True,False
138636941,2321059666223,True,True,False
138639799,2914763134177,True,True,False
138640003,1030372502297,True,True,False
138640589,3005450688343,True,True,False
138646579,3720165007729,True,True,False
138653833,5387256027383,True,True,False
138649039,3293469272407,True,True,False
138640829,3997292381729,True,True,False
138656423,1603145562727,True,True,False
138652369,1419800258561,True,True,False
138651511,6698531799433,True,True,False
138655337,4130542489231,True,True,False
138652231,2957174782769,True,True,False
138663011,2948807591927,True,True,False
138663887,14520050263319,True,True,False
